order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD222661,ID0294624709,2019-07-27,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",11265,64.23,-37.819261,144.9635501,10,10202.73,Winter,False,0.5329,great deal awesome,True
ORD151107,ID4787373516,2019-10-05,Thompson,"[('Alcon 10', 2), ('Olivia x460', 2)]",20350,110.35,-37.8000613,144.9611656,10,18425.35,Spring,True,1.873,"missing pin number it's a good phone, but i didn't get the phone's actual pin number that would've allowed me to start a contract with any service company",True
ORD300609,ID1888086809,2019-07-25,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 1), ('pearTV', 1)]",21760,71.35,-37.7995959,144.96054109999997,15,18567.35,Winter,False,1.877,five stars like,True
ORD499538,ID3804564094,2019-05-27,Bakers,"[('iStream', 1), ('Alcon 10', 2), ('Candle Inferno', 1), ('pearTV', 1)]",24790,81.38,-37.8197666,144.9949336,0,24871.38,Autumn,True,1.0879,five stars works great 👍🏼,True
ORD202693,ID1463620508,2019-01-21,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('Candle Inferno', 1), ('Thunder line', 1)]",17455,93.39,-37.8180527,144.9946725,0,17548.39,Summer,True,0.8982,five stars love it great price too.,True
ORD289522,ID0349918075,2019-04-08,Bakers,"[('iStream', 1), ('Universe Note', 2), ('pearTV', 2)]",19670,69.38,-37.8202868,145.00815780000005,10,17772.38,Autumn,False,1.6138,easy to use,True
ORD349254,ID0387153047,2019-05-23,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 2), ('pearTV', 2), ('iStream', 1)]",31100,68.2,-37.8054203,144.947587,5,29613.2,Autumn,False,0.8087,"10 stars for the $/features. great phone! all the futures that alcons and galaxies have. of course alcon is better but it also cost 15 times the price. microsoft has fewer apps but all the main ones are there: facebook. what's up, viber, some games...",True
ORD080446,ID0577456439,2019-08-20,Bakers,"[('Toshika 750', 2), ('pearTV', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",20260,68.37,-37.82313,144.98849850000005,25,15263.37,Winter,False,1.5774,all over great phone all over great phone.,True
ORD244650,ID2975231283,2019-04-25,Thompson,"[('iStream', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",6210,66.79,-37.8003725,144.95862649999995,0,6276.79,Autumn,True,1.7053,ouch stoped working 2 months later,False
ORD021014,ID0441587780,2019-02-07,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 2)]",4910,94.44,-37.8146256,144.9382538,25,3776.94,Summer,True,0.8051,"five stars good deal, fast delivery!",True
ORD299620,ID0844490764,2019-06-15,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2)]",3040,78.25,-37.8205969,144.9488156,5,2966.25,Winter,True,0.8953,five stars great product fast shipping !!!,True
ORD141248,ID1594632446,2019-07-25,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 1)]",13270,61.66,-37.8206179,144.9791298,25,10014.16,Winter,True,0.8719,"lucentrola cada vez peor se rompió la batería a los días, y no me reconocieron la garantía.",False
ORD161130,ID5636125216,2019-03-18,Bakers,"[('Thunder line', 2), ('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 1)]",29800,80.01,-37.8164845,145.0042899,5,28390.01,Autumn,True,1.0753,"setup was easy. phone was in new condition, with accessories. setup was easy.",True
ORD472465,ID2948774552,2019-12-18,Thompson,"[('iStream', 2), ('pearTV', 1), ('Olivia x460', 2)]",9060,87.4,-37.813063,144.95166709999995,25,6882.4,Summer,True,0.4067,enjoying it. i can't use the cloud services in the us. it takes some getting use to since i had a olivia phone that was 5 years old.,True
ORD473423,ID1492145770,2019-10-23,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750,73.08,-37.8135389,144.9502042,25,2885.58,Spring,False,0.2921,like new so far so good,True
ORD271596,ID2269259851,2019-02-10,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Universe Note', 2)]",13710,76.94,-37.8235157,144.956267,5,13101.44,Summer,False,1.2902,great value it is like new .,True
ORD118563,ID4283908181,2019-01-20,Bakers,"[('Alcon 10', 2), ('Toshika 750', 1), ('Universe Note', 1)]",25670,98.89,-37.8114192,145.0097679,15,21918.39,Summer,True,1.2881,it was a worthy deal. i liked the authenticity and originality of the item. it was a gift to a cousin of mine. item was in great shape!,True
ORD046332,ID6167344572,2019-06-15,Nickolson,"[('Olivia x460', 1), ('iStream', 2)]",1525,96.30000000000001,-37.8157138,144.973834,25,1240.05,Winter,False,0.4947,it was perfect,True
ORD187472,ID5109337888,2019-05-09,Nickolson,"[('Universe Note', 2), ('iStream', 1), ('pearTV', 2), ('iAssist Line', 1)]",21895,66.55,-37.823123,144.9830236,5,20866.8,Autumn,True,1.2875,is the phone new or used it seems to be used for the phone don't look new it seems to be used,False
ORD434509,ID0076459561,2019-07-07,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Lucent 330S', 1)]",7925,70.32,-37.7934454,144.9363949,25,6014.07,Winter,True,2.3372,one star being returned for the charging port that is damaged.,False
ORD000544,ID0600238649,2019-09-08,Nickolson,"[('pearTV', 2), ('Olivia x460', 2), ('Toshika 750', 1)]",19390,102.61,-37.8198,144.9810292,25,14645.11,Spring,True,1.0182,the candle inferno has great features for the price. the video quality is asstounding.,True
ORD184954,ID6167254938,2019-01-04,Nickolson,"[('Toshika 750', 1), ('Thunder line', 1), ('Olivia x460', 2)]",8950,86.78,-37.816317,144.97089780000005,5,8589.28,Summer,True,0.2799,i'm not impressed for this price you get a good display and a magnificent back-facing camera. but fingerprint sensor not is rubbish. the battery life is mediocre. the phone collects fingerprints on touch screens and back. conclusion! does not worth the price.,True
ORD111868,ID1686695038,2019-07-16,Thompson,"[('Olivia x460', 1), ('pearTV', 2)]",13845,81.59,-37.79836029999999,144.9443919,25,10465.34,Winter,True,1.6106,"very good seller, excellent cell very good seller, excellent cell, is released and works in venezuela...",True
ORD259281,ID0196907921,2019-03-13,Nickolson,"[('iAssist Line', 2), ('Universe Note', 2), ('iStream', 1), ('Thunder line', 2)]",15860,80.62,-37.8275691,144.9581941,25,11975.62,Autumn,True,1.4125,"five stars good seller, product as per description.",True
ORD245842,ID0634785708,2019-10-05,Thompson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,100.06,-37.8136776,144.9394374,5,23099.56,Spring,True,0.6804,"love it great for all my needs, lives up to my expectations. i am very happy with this product. highly recommend you buy this.",True
ORD111514,ID3215106461,2019-02-18,Thompson,"[('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 1)]",18075,69.68,-37.81050689999999,144.9501256,25,13625.93,Summer,False,0.3611,... bought 2 of them for different persons and they love them. no i bought 2 of them for different persons and they love them. no complaints,True
ORD024552,ID0506049271,2019-05-12,Thompson,"[('iStream', 1), ('Lucent 330S', 2), ('Olivia x460', 2), ('iAssist Line', 2)]",9510,79.24,-37.8147461,144.9360479,0,9589.24,Autumn,True,0.9963,quality and performance it's a olivia. best money spent,True
ORD201573,ID6231506316,2019-06-27,Nickolson,"[('pearTV', 1), ('Candle Inferno', 1), ('Olivia x460', 2)]",9190,37.725,-37.8239816,144.97008490000005,25,6930.225,Winter,True,0.6015,nice phone brought universe note 3 as a replacement for my wife's alcon 5. at fist she wasn't to sure since it was a big change. now that she has been using it she is in love with it. she can now do things for her job much easier than the previous phone she had.,True
ORD119050,ID0472236195,2019-11-11,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1)]",11130,86.0,-37.8013327,144.966248,15,9546.5,Spring,False,1.9434,bought this toshika xperia l1 for a relative of mine. he loves the phone. nice phone. bought this toshika xperia l1 for a relative of mine. he loves the phone. nice phone.,True
ORD433370,ID0581747575,2019-05-17,Thompson,"[('Thunder line', 2), ('iAssist Line', 1)]",6585,69.63,-37.804481,144.921904,5,6325.38,Autumn,False,2.3937,this unit add much pleasure to our thunder plus.  we now can have music and information through our home. (or just in one room),True
ORD338621,ID6167489481,2019-10-13,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('pearTV', 2)]",17410,75.64,-37.8169075,144.96141640000005,10,15744.64,Spring,False,0.7396,small size works great in our sunroom.,True
ORD288123,ID0054552174,2019-06-24,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('pearTV', 2), ('Toshika 750', 1)]",24750,77.8,-37.8196791,144.9816751,10,22352.8,Winter,True,1.0729,"works great, can't tell it was refurbished and set up in kids mode.  i have 3 in my home and will be adding more. i love these things.",True
ORD398810,ID4418536070,2019-05-05,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Thunder line', 1)]",8725,83.59,-37.8022591,144.9633489,15,7499.84,Autumn,True,1.8423,"the phone works well. however, when i ordered ... the phone works well. however, when i ordered the phone it said white. even in this review the title says white with bamboo. i got a black phone. 😞",True
ORD313720,ID0758612178,2019-03-27,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",12325,98.43,-37.8214382,144.9456191,10,11190.93,Autumn,False,0.984,super nice alcon7 great alcon 7,True
ORD394919,ID0305106978,2019-03-24,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Thunder line', 2)]",11140,65.59,-37.806085,144.94180580000003,15,9534.59,Autumn,False,0.8672,five stars great phone!,True
ORD075446,ID0176736673,2019-06-28,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Thunder line', 1)]",7855,60.33,-37.8133902,144.9674743,15,6737.08,Winter,True,0.6075,can't use item i can't get this phone activated. came with two meid numbers.then it's international...🤔😠.i can't use this product at all.,False
ORD201029,ID2314545787,2019-10-21,Bakers,"[('Candle Inferno', 2), ('Olivia x460', 2), ('Thunder line', 2)]",7670,77.0,-37.8049209,144.9883367,15,6596.5,Spring,False,0.8288,"i love this phone! phone has a lot of features and is perfect for someone on the go. picture quality is good. wish the battery would last a bit longer. even when it is on the ""saver mode"" it drains faster than i would like. but i would still recommend this to anyone.",True
ORD080478,ID6200183406,2019-09-01,Thompson,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,44.045,-37.8205187,144.9511189,25,3524.045,Spring,True,0.9432,to bad for this phone dos;t support skype anymore.to bad for this phone.,False
ORD355524,ID4313862245,2019-10-14,Bakers,"[('Olivia x460', 1), ('iStream', 2), ('iAssist Line', 2)]",5975,101.56,-37.8181821,144.99165359999995,0,6076.56,Spring,True,0.964,great phone when we recieved it had a small crack on screen was going to return it but other phones cost more so we kept it with a small crack. worth the price.,True
ORD178317,ID1492410185,2019-09-07,Nickolson,"[('Toshika 750', 1), ('iStream', 2), ('pearTV', 1)]",10930,66.88,-37.80452460000001,144.9632753,25,8264.38,Spring,False,1.6607,very dissatisfied client the device never worked,False
ORD056898,ID3268156342,2019-03-11,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1), ('Lucent 330S', 1)]",10300,67.57,-37.8225764,144.9830111,10,9337.57,Autumn,False,1.2638,best smartphone yet best smartphone yet. love the larger size and pen feature. very fast operating system and longest battery life i've had.,True
ORD378427,ID0443302590,2019-01-30,Bakers,"[('Alcon 10', 2), ('Universe Note', 2), ('iStream', 1), ('Thunder line', 2)]",29310,78.6,-37.813257,145.0048305,15,24992.1,Summer,True,0.9189,not unlocked. can only use on at&t device is not supported on any network besides at&t. phone will not accept sim card from network that’s not at&t. at&t use only. i’ve checked all carriers using imei number all say it’s att,False
ORD026754,ID2291073989,2019-03-19,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Olivia x460', 1)]",5975,67.04,-37.81133300000001,144.95751230000005,5,5743.29,Autumn,False,0.9305,nice nice and perfect phone,True
ORD166404,ID1449266778,2019-02-21,Bakers,"[('Toshika 750', 1), ('Olivia x460', 1)]",5545,98.3,-37.8164884,144.9844661,10,5088.8,Summer,True,1.1911,"worth it condition was better than expected, phone had clean imei and was in mint condition. love it.",True
ORD031837,ID1847879568,2019-12-14,Bakers,"[('iAssist Line', 1), ('iStream', 2)]",2525,100.44,-37.8129073,145.0130137,0,2625.44,Summer,True,1.597,"perfect exactly what i had hoped for. s9+, like new, hooked right up to verizon. flawless. very happy!",True
ORD252227,ID2368034119,2019-11-23,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Toshika 750', 2), ('Alcon 10', 2)]",41620,81.74,-37.8071992,144.97751169999995,25,31296.74,Spring,False,1.4489,four stars good phone for the money,True
ORD219119,ID2183273516,2019-06-13,Nickolson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655,79.68,-37.8075263,144.9627924,5,2601.93,Winter,True,1.368,the phone is great but i ordered it unlocked and it came locked the phone is great but i ordered it unlocked and it came locked. thanks to tony at digico he sought out this the problem for me so i am a very happy customer. thanks again tony you were a great help.,True
ORD013672,ID5232347243,2019-07-30,Thompson,"[('iStream', 1), ('pearTV', 1)]",6460,61.35,-37.8110631,144.9503575,25,4906.35,Winter,False,0.3402,"the phone works fine battery life is short,otherwise it works fine",True
ORD368045,ID0664378713,2019-06-30,Nickolson,"[('Universe Note', 1), ('iStream', 1)]",3600,59.64,-37.8204759,144.96644519999995,10,3299.64,Winter,True,0.3441,"terrible experience! buy a newer phone first day and the battery has to be replaced already, which will cost me another $100. i wish i would have bought a newer phone. terrible experience! buy a newer phone.",False
ORD387967,ID0299024279,2019-08-25,Bakers,"[('iAssist Line', 1), ('Lucent 330S', 1)]",3455,53.34,-37.8065438,145.0107074,15,2990.09,Winter,False,1.4142,no youtube,False
ORD153174,ID0581718875,2019-12-28,Thompson,"[('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",25435,77.62,-37.8051413,144.9344689,0,25512.62,Summer,False,1.3896,"nice phone but to many problems i love this phone's features but i've had to replace it twice in 6 months, first it wouldn't charge, now it's booting down and restarting itself and verizon only wants to replace with a ""like new"" or refurbished phone.",True
ORD039607,ID2457712050,2019-03-30,Bakers,"[('Olivia x460', 2), ('pearTV', 2), ('Thunder line', 1)]",17250,53.6,-37.8049791,144.97746709999996,10,15578.6,Autumn,False,1.6592,buy a heavy duty screen protector had ours less than a month glass is shattered unable to find a place to fix it .. do not buy this for kids grandson is 11 ...,False
ORD328522,ID3218226974,2019-07-02,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('iAssist Line', 2), ('Olivia x460', 2)]",18990,64.11,-37.8082678,144.9438179,0,19054.11,Winter,False,0.5677,solid best purchase so far. olivia has a solid piece of technology here.,True
ORD430651,ID5424203832,2019-09-15,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2), ('Candle Inferno', 2)]",8760,77.73,-37.8224409,144.979516,10,7961.73,Spring,False,0.9752,"great phone camera is awesome. at some point the phone was really over heating, after much research, i turned off nfc and problem was solved",True
ORD468358,ID6167279387,2019-07-23,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",24810,48.15,-37.812398,144.95405380000003,5,23617.65,Winter,False,0.615,"bad phone phone quit working after a short period of time, not even worth a being a short-term phone. had to buy another/different phone",False
ORD042537,ID0477079436,2019-11-24,Nickolson,"[('Thunder line', 2), ('iAssist Line', 2)]",8810,78.99,-37.8078471,144.9744618,10,8007.99,Spring,False,1.272,"great service + phone. arrived on time. great phone. good pic, fast, easy to use. better than my alcon 6.",True
ORD311585,ID0377544391,2019-07-01,Thompson,"[('Alcon 10', 2), ('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",23595,76.19,-37.8155841,144.94527659999997,10,21311.69,Winter,True,0.3603,great phone great phone good condition had no trouble transferring my old phone.,True
ORD421392,ID0266737766,2019-12-04,Nickolson,"[('Toshika 750', 1), ('Thunder line', 2)]",8680,60.62,-37.82203670000001,144.9797915,10,7872.62,Summer,False,0.9786,does not connect with t-mobile be aware the description is not right. this international model it is not compatible with t-mobile.,False
ORD246100,ID2948774557,2019-06-18,Nickolson,"[('iAssist Line', 1), ('Universe Note', 1), ('Alcon 10', 1)]",14625,33.285,-37.8085701,144.9716575,10,13195.785,Winter,False,1.1312,"five stars i love the flip phone, now and forever!!",True
ORD359129,ID0638051073,2019-12-12,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 2)]",4790,68.9,-37.818267,144.9662182,0,4858.9,Summer,False,0.2953,excellent excellent!!,True
ORD477467,ID1492145829,2019-02-02,Thompson,"[('Universe Note', 1), ('pearTV', 1)]",9760,67.74,-37.8131348,144.9513204,5,9339.74,Summer,False,0.3774,"mi 9 se its a great decide, with amazing features and its perfect for the price",True
ORD110527,ID4238873970,2019-07-11,Nickolson,"[('pearTV', 1), ('iAssist Line', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",27665,66.55,-37.8093611,144.9645195,0,27731.55,Winter,False,1.1191,tough phone bought it for my father. it's bright and seems indestructible even without a case. to date he's happy.,True
ORD073419,ID4716795564,2019-12-24,Thompson,"[('Olivia x460', 2), ('Lucent 330S', 1), ('Alcon 10', 2), ('Thunder line', 2)]",25940,79.88,-37.8190491,144.95291469999995,0,26019.88,Summer,True,0.8764,not good could never get it to work as it was locked. had to return it,False
ORD461316,ID0634780266,2019-11-26,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('Universe Note', 2)]",24490,101.45,-37.8120843,144.9384611,15,20917.95,Spring,True,0.7598,best phone for the price. really awsome phone works great has android oreo.. selfie game is 🔥🔥🔥🔥🔥🔥😊 storage10 selfie flash10 usb c 10 .. price makes this one of the better phones because quality is 🔥 honestly its better than a alcon and a olivia for this price.,True
ORD381423,ID0579490932,2019-08-15,Thompson,"[('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 1), ('Universe Note', 2)]",11885,62.71,-37.8163155,144.9511666,5,11353.46,Winter,False,0.5424,"it's awsome,universe note 9 i like the universe note 9, it looked brand new , working great, thank you, the only issue i had was the charger was no good, but got a new charger and the phone is awsome, its worth 5 stars. i am a happy customer",True
ORD292632,ID2384091380,2019-05-10,Nickolson,"[('Olivia x460', 1), ('pearTV', 2), ('Toshika 750', 1), ('Universe Note', 2)]",25065,68.64,-37.8079064,144.9730355,25,18867.39,Autumn,True,1.2287,not happy when i got it work fine i got it upset up phone wouldn’t work so much for happy birthday to my husband 🙄,False
ORD251495,ID0554206049,2019-01-13,Thompson,"[('Toshika 750', 2), ('pearTV', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",18035,66.13,-37.8006466,144.9357718,25,13592.38,Summer,False,1.6672,"no storage after system updates, can't store apps on sd card phone is from late 2016. after required system updates there is no room for apps. sd card does not allow you to store apps on it because this phone does not update to android marshmallow.",False
ORD036867,ID3983269219,2019-12-21,Bakers,"[('Candle Inferno', 2), ('iAssist Line', 2), ('Toshika 750', 1)]",9630,100.35,-37.8210935,144.98787019999997,10,8767.35,Summer,True,1.3947,it was in better shape than i expected. it was new as far as i can tell. the add said it was renewed. i was expecting some scuffs or ligh scratches. the universe s9 i received was in new condition.,True
ORD366791,ID0243963295,2019-05-30,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('iStream', 2), ('pearTV', 1)]",24200,76.64,-37.81970689999999,144.9721401,5,23066.64,Autumn,True,0.2591,five stars best product and best service,True
ORD094243,ID0387153038,2019-11-08,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,82.33,-37.798676,144.94880859999995,0,13482.33,Spring,False,1.5656,"i like the fact that i can get any kind of music from gold that i want on request from iassist. i liked the informative photo little pamphlet but wish it included how to connect your tv etc. to the commands from iassist. but, i really love having the music.",True
