order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD325680,ID0387921005,2019-12-05,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('Olivia x460', 1), ('Candle Inferno', 1)]",8475,90.39,-37.8211033,144.9637063,10,7717.89,Summer,True,0.5849,"not a bad phone for the price great phone for the price, the camera is okay, nothing special, the screen is great, perhaps the only problem is the short battery life.",True
ORD247237,ID5424203860,2019-01-06,Nickolson,"[('iAssist Line', 2), ('Toshika 750', 2), ('iStream', 2), ('Olivia x460', 1)]",14615,75.02,-37.822180700000004,144.97923600000001,5,13959.27,Summer,False,0.9405,"great phone at great price great phone at great price!.. working in venezuela with h+, i need to check my data plan with movistar... only thing annoying is the usb port,which is on the left side, i would rather have it on top or bottom.",True
ORD113639,ID0247417628,2019-05-17,Nickolson,"[('Lucent 330S', 1), ('pearTV', 1)]",7540,76.49,-37.817626399999995,144.9693911,15,6485.49,Autumn,True,0.1087,be careful with international versions. i had to return the phone. did not fully work with at&t as advertised. it would not use lte and i could not use visual voicemail. also does not come with olivia pay,True
ORD100027,ID4418536085,03-05-2019,Thompson,"[('Toshika 750', 1), ('Candle Inferno', 1), ('iAssist Line', 1), ('iStream', 1)]",7125,69.12,-37.8025394,144.9632757,0,7194.12,Autumn,False,1.8177,this candle reader with cover attached is light weight and easy reading. page turner is easy to use and it reverses so you can hold with either hand. i am very happy and satisfied with this product. happy reading -,True
ORD275688,ID0361227893,2019-02-11,Bakers,"[('Thunder line', 2), ('Universe Note', 1)]",7810,67.94,-37.8014304,144.9763773,0,7877.94,Summer,False,1.9129,one of my worst buys the phone i recieved the ear speaker doesn't work and for the person your calling to be able to have them hear you you have to keep the phone on speaker,False
ORD052227,ID0144730381,2019-10-17,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,62.67,-37.8184412,144.958761,5,6494.17,Spring,False,0.949,"scam this item was marketed as new but the phone i received was a renewed phone, complete with old call logs from the previous owner. that's a huge scam seeing as i had to pay the whole amount for a new phone. the phone itself was also missing the screen protector and data was already used.",False
ORD047173,ID1449297343,2019-02-02,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",15450,75.55,-37.81591629999999,144.9815135,5,14753.05,Summer,True,1.0934,"great sound and the screen is nice to actually see time, trivia, etc.",True
ORD213875,ID0296027680,2019-02-18,Thompson,"[('iStream', 1), ('iAssist Line', 1)]",2375,66.57,-37.811842799999994,144.9452685,0,2441.57,Summer,False,0.1833,good deal few quirks,True
ORD405970,ID6167359488,2019-07-07,Nickolson,"[('Olivia x460', 1), ('Universe Note', 1)]",4675,65.38,-37.81230410000001,144.9736425,5,4506.63,Winter,False,0.7873,"factura buenas noches, por favor necesito la factura para poder registrarlo en mi pais, gracias y una feliz navidad",True
ORD448756,ID1224821975,2019-09-01,Thompson,"[('Lucent 330S', 2), ('Universe Note', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",12810,102.09,-37.8139192,144.9379022,5,12271.59,Spring,False,0.818,five stars yes,True
ORD329659,ID1201219674,2019-01-03,Bakers,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,87.78,-37.802254299999994,144.9805561,15,7542.28,Summer,True,1.552,charger instantly fell apart charger fell apart and broke simply just by picking the dang thing up. now can't even charge the phone until i can walk my ass to the store to get a new one. such a dissapointment,False
ORD425951,ID0777775780,10-06-2019,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1)]",6545,62.9,-37.8048995,144.9508758,0,6607.9,Winter,True,0.9279,none,False
ORD156884,ID6167247183,2019-09-01,Nickolson,"[('Universe Note', 2), ('Toshika 750', 1), ('pearTV', 1), ('iStream', 2)]",17830,64.74,-37.820003899999996,144.9582082,15,15220.24,Spring,False,1.0097,i'm not to happy with product. very cheap .i wouldn't recommend it anyone,False
ORD039069,ID0588194489,2019-06-03,Nickolson,"[('Toshika 750', 1), ('iAssist Line', 2)]",8770,59.9,-37.8141716,144.97321589999999,15,7514.4,Winter,False,0.5885,"for the price, it's tough to complain but it does occasionally stutter or get slow downs. overall, you can't find a tablet at this price that will outperform but if you do have the extra money, i would use it for the new inferno hd 8 instead.",False
ORD088518,ID0277367212,2019-01-18,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1)]",20125,77.05,-37.8054565,145.0003472,10,18189.55,Summer,True,0.6766,one star returned it due to cracked case,False
ORD086683,ID3219558983,2019-12-12,Thompson,"[('Alcon 10', 1), ('iAssist Line', 2)]",13400,90.13,-37.8070175,144.9499535,10,12150.13,Summer,True,0.6788,good deal this is a nice phone for the price. my phone carrier republic wireless charge has two times as much. i had to buy a sim card adapter(from my service provider) in order to make it compatible. my son was able to set it up for me and i was able to keep my existing phone number.,True
ORD112500,ID5427911108,2019-07-28,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",14315,71.2,-37.802094,144.9606107,10,12954.7,Winter,False,1.6749,"awesome phone, awesome customer support awesome phone, awesome customer support! i ordered this phone for my husband, it is as advertised, looks and works perfect! i would recommend this company to anyone!!!",True
ORD430452,ID0709976861,2019-10-12,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Lucent 330S', 2), ('Universe Note', 1)]",7565,101.35,-37.8143828,144.9354512,15,6531.6,Spring,True,1.0393,evrethig is fine very good device,True
ORD318161,ID0233255324,2019-04-12,Bakers,"[('iStream', 2), ('pearTV', 1)]",6610,68.11,-37.8009721,144.98151059999995,0,6678.11,Autumn,False,1.5702,like the phone and works very well the phone is fancy and nice and works very well. i have been enjoying the phone very much.,True
ORD175733,ID4520380456,2019-10-08,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",19855,62.48,-37.821248600000004,144.9613678,5,18924.73,Spring,True,0.7779,could have been worse. battery life is horrible price was okay for the phone it did come near perfect no scratches or cracks.,False
ORD093905,ID2174963246,2019-02-06,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('Thunder line', 2)]",13150,92.73,-37.819027899999995,144.95433799999995,15,11270.23,Summer,True,0.9534,awesome amazing phone.. just loved it...my perfect thanksgiving gift,True
ORD166875,ID0571731202,2019-05-26,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",6540,67.15,-37.82452120000001,144.9460841,25,4972.15,Autumn,True,2.1664,the case is too big for your phone you will ... the case is too big for your phone you will have to lift the case up and press the volume button,False
ORD392489,ID2288769502,2019-06-17,Bakers,"[('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 1), ('Toshika 750', 1)]",17960,78.62,-37.80213300000001,145.0041449,25,13548.62,Winter,False,1.175,five stars nice love it and also get on time satisfied with the service wonderfull 5 stars,True
ORD126999,ID0361227480,2019-02-23,Bakers,"[('Universe Note', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",6860,84.7,-37.8011506,144.9765413,5,6601.7,Summer,False,1.9162,so far i love it. the only thing that was missing was ... so far i love it. the only thing that was missing was the instruction manual. i've kind of had to figure out how things work on my own,True
ORD072651,ID2239389735,2019-08-02,Bakers,"[('Candle Inferno', 2), ('Thunder line', 2), ('Olivia x460', 1)]",6445,64.82,-37.81539779999999,144.99972680000005,5,6187.57,Winter,False,0.7196,"excelent product. all new came on time, thank you! excelent product. all new. have nothing to say, only that i love it!",True
ORD146119,ID3215192037,2019-09-09,Thompson,"[('Lucent 330S', 1), ('iStream', 2)]",1530,99.14,-37.8084183,144.94709890000001,10,1476.14,Spring,True,0.4737,i enjoy using the tablet. i use it when i am biking.,True
ORD096241,ID0358732437,2019-11-20,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Candle Inferno', 2)]",4315,81.49,-37.8191696,144.984714,0,4396.49,Spring,False,1.3349,simple install and love the voice activation,True
ORD283049,ID1463620505,2019-07-23,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",5545,68.07,-37.81769129999999,145.0071899,5,5335.82,Winter,False,1.3563,"afordable and advanced. we bought 2 phones and we love them. they are better then the lg we had. grate phone at a grate price. slim and long lasting battery, awsome graphics and the full screen is amazing. also like how you can make it landscape mode. i recomend this phone =)",True
ORD246502,ID0541399559,2019-05-05,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1), ('Universe Note', 2), ('iAssist Line', 2)]",13010,69.68,-37.7939847,144.9469908,10,11778.68,Autumn,False,3.3826,"nice phone this is a nice phone for anyone who is not very ""techie"" like me. i use it mainly for texting. i would recommend it to anyone who just wants a simple cell phone without all the bells and whistles.i like the pay as you go, too. no contracts to deal with.",True
ORD054588,ID0137172723,2019-06-24,Thompson,"[('Olivia x460', 1), ('Universe Note', 2), ('iStream', 1)]",8275,78.35,-37.80506920000001,144.9572442,0,8353.35,Winter,False,1.2318,"universe s2 to the s4 i upgraded to the s4 from the s3, very happy with the s4 and its features. i like the similarities to the s2 which made it very easy to use from opening the box.",True
ORD104563,ID0033317568,2019-04-05,Thompson,"[('Toshika 750', 1), ('iStream', 2)]",4620,51.14,-37.8028506,144.94821480000004,5,4440.14,Autumn,False,1.0981,junk alcon phone won't acces internet digico help center fed me b.s. for an hour. totally worthless purchase,False
ORD080311,ID6237549287,2019-10-31,Bakers,"[('Thunder line', 1), ('iStream', 1), ('pearTV', 2), ('Universe Note', 2)]",21850,106.28,-37.80136870000001,145.0046832,10,19771.28,Spring,True,1.2702,not a verizon phone. phone looked good but was listed as verizon but was a tmobile so returned it.,True
ORD318323,ID2451176464,2019-02-03,Nickolson,"[('iAssist Line', 2), ('Thunder line', 2), ('iStream', 1)]",8960,79.72,-37.8146956,144.95915349999999,10,8143.72,Summer,True,1.0121,"the worse phone ever this phone is the worse ever. the battery drains within less an hour; you need to connect the phone to the power all the time. unfortunately, i sent it to my sister as a gist and it was very embarrassing to send her such gift. otherwise i should have returned it.",False
ORD011276,ID0711328221,2019-03-14,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Alcon 10', 1), ('Thunder line', 2)]",16630,50.51,-37.807921,144.9577424,5,15849.01,Autumn,False,1.0775,phone doesn't work got this phone. not clean reported lost or stolen. have no phone😖,False
ORD121336,ID0597547728,2019-01-23,Nickolson,"[('Olivia x460', 2), ('Candle Inferno', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",8560,71.21,-37.8156495,144.9639803,25,6491.21,Summer,False,0.5895,the phone really is unlocked to any carrier item is exactly what is described as soon as i got it i slap my sim card in it sync right up to my network everything came in the box for the phone that would came in the box if bought it at the store,True
ORD140162,ID0595594350,2019-03-15,Nickolson,"[('iStream', 2), ('Toshika 750', 1)]",4620,64.12,-37.810401399999996,144.968871,25,3529.12,Autumn,True,0.914,excellent device!! everything!,True
ORD397223,ID3213448187,2019-04-05,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,67.12,-37.80475,144.9581608,0,5697.12,Autumn,False,1.3151,good phone but it died love this phone. lasted less than a year.,True
ORD140966,ID2696097098,2019-11-12,Nickolson,"[('Candle Inferno', 1), ('Lucent 330S', 1)]",1660,64.45,-37.8246357,144.959284,0,1724.45,Spring,False,1.1257,ridiculous. stuck in restart loop. ridiculous. stuck in restart loop.,False
ORD350847,ID1558806055,2019-05-07,Nickolson,"[('pearTV', 1), ('iStream', 2)]",6610,80.48,-37.81054879999999,144.9643375,0,6690.48,Autumn,True,1.0062,five stars happy it's unlocked,True
ORD285445,ID5694419769,2019-12-28,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 1)]",7330,92.81,-37.8114573,144.9733363,15,6323.31,Summer,True,0.8615,"olivia best great screen, battery life, and performance.",True
ORD096501,ID0248746677,2019-09-07,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360,73.58,-37.8153385,144.9951358,5,19415.58,Spring,False,0.5948,love it... can't stop using it..,True
ORD099926,ID6167441072,04-03-2019,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('Thunder line', 2)]",6735,78.02,-37.81617070000001,144.9641899,0,6813.02,Autumn,True,0.5432,we bought one for my son and he liked it so much we bought another one for my other son. we did upgrade to the 8 inch screen.,True
ORD216178,ID3218293526,2019-07-08,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1)]",4680,81.07,-37.802814399999995,144.9473472,15,4059.07,Winter,True,1.0977,"alcon 6s the battery’s life sucks, luckily i know how to fix i alcons",True
ORD041084,ID0581707387,2019-07-31,Thompson,"[('iAssist Line', 1), ('iStream', 2)]",2525,56.2,-37.8061098,144.9294827,10,2328.7,Winter,False,1.7105,"no good one the worse olivia cellphone to complicated, this windows version is nonsense compare with the previous one. the one before was much easier to use. this one the memory is a headache. because it become part of the phone and once is in it you can not remove it",False
ORD022822,ID1888317293,2019-09-24,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('Universe Note', 1)]",12700,122.17,-37.7865539,145.0197062,10,11552.17,Spring,True,3.3829,"no complaints so far.. the phone was in good condition and only had a few scratches around the charging port, which i was expecting from a refurbished phone. i was surprised that it came with a screen protector already on it, which was a plus. this is my first alcon and i’m pleased so far!",True
ORD003704,ID0571731119,2019-08-17,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('iStream', 2)]",2755,66.04,-37.824386600000004,144.9437285,25,2132.29,Winter,True,1.3366,i wish i didn't buy this phone the phone will not charge after 3 days of buying it.am so sad. the phone will not even accept any charger do how will it work?,False
ORD461191,ID2481930673,2019-05-23,Bakers,"[('Thunder line', 1), ('Lucent 330S', 1)]",3410,79.83,-37.810453100000004,145.0037593,15,2978.33,Autumn,True,0.7517,"what a beautiful phone, took it to metro pcs to have ... what a beautiful phone,took it to metro pcs to have it connected and they asked me where i got it said it was a very sexy phone. it did have several updates but that's a great thing compared to huawei who never updated my mate 7 !!!",True
ORD497897,ID0356126466,2019-09-16,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 2), ('Olivia x460', 1)]",19985,64.2,-37.819195799999996,144.9875564,5,19049.95,Spring,False,1.2265,phone dead after less than 5 months half way though my day the mobile connection no longer works. wifi works. but no cell service. tried doing a factory reset and all the usual troubleshooting steps. sim card works in another phone. toshika support is non-existent and the warranty is useless.,False
ORD180457,ID5424203734,2019-07-17,Nickolson,"[('pearTV', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",11860,77.04,-37.81979860000001,144.9767395,25,8972.04,Winter,True,0.6462,good quality good quality,True
ORD450636,ID0030942261,2019-04-03,Thompson,"[('Alcon 10', 1), ('iStream', 2), ('Candle Inferno', 1), ('Toshika 750', 2)]",18320,78.15,-37.8084721,144.94856289999996,10,16566.15,Autumn,False,0.4858,five stars excellent conditions!,True
ORD456248,ID6167417946,2019-09-07,Nickolson,"[('Thunder line', 1), ('Olivia x460', 2)]",4630,75.3,-37.81417020000001,144.9630544,10,4242.3,Spring,True,0.7543,great company! a+ products along with great tech support team!,True
ORD351752,ID1449266823,2019-11-14,Bakers,"[('Candle Inferno', 2), ('Toshika 750', 2)]",9500,105.03,-37.8164427,144.98395119999995,5,9130.03,Spring,True,1.2244,five stars very lovely phone,True
ORD334435,ID0575388286,2019-10-11,Nickolson,"[('Alcon 10', 1), ('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 1)]",18345,81.5,-37.81993660000001,144.9849822,0,18426.5,Spring,True,1.3651,phone love ease of use,True
ORD285763,ID1492175313,2019-12-05,Thompson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('iStream', 2)]",2955,104.19,-37.8026534,144.96349080000005,5,2911.44,Summer,True,1.8248,camera quality is awesome works very good.,True
ORD351289,ID0595594357,2019-01-08,Nickolson,"[('Alcon 10', 2), ('iStream', 2), ('Universe Note', 2)]",25100,93.81,-37.8117314,144.9643145,10,22683.81,Summer,True,0.8921,five stars everything works to perfection!,True
ORD384267,ID2457712046,2019-08-19,Thompson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Thunder line', 1), ('Alcon 10', 1)]",18030,68.97,-37.8044394,144.9785221,5,17197.47,Winter,False,2.9141,great phone 👍 nothing,True
ORD180179,ID2013320346,2019-08-20,Bakers,"[('iStream', 2), ('Thunder line', 2), ('pearTV', 1), ('Universe Note', 1)]",14420,70.28,-37.79981779999999,144.9639256,10,13048.28,Winter,False,2.9775,good buy buy the tough case that's bundled with it.. you won't regret this buy ... i love it,True
ORD282868,ID0266737442,2019-12-03,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 1), ('Candle Inferno', 1), ('Toshika 750', 1)]",9390,50.5,-37.81880770000001,144.96984840000005,15,8032.0,Summer,True,0.0353,"broke after one year. no physical damage. no ... broke after one year. no physical damage. no repair place knows what's wrong with it, but will cost too much to fix.",False
ORD326652,ID1964021917,2019-05-12,Nickolson,"[('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 2), ('iStream', 2)]",18505,61.26,-37.818585299999995,144.9671835,25,13940.01,Autumn,False,0.2082,"toshika makes great phones looks good, great camera , and many other cool features",True
ORD316981,ID4716795352,2019-03-03,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('iAssist Line', 1), ('pearTV', 1)]",26125,79.07,-37.8192381,144.95279299999999,10,23591.57,Autumn,True,0.8874,great product. fast service! great product.,True
ORD172462,ID0306968373,2019-05-29,Thompson,"[('pearTV', 2), ('Olivia x460', 1), ('Thunder line', 1)]",16025,82.95,-37.8129588,144.9337,25,12101.7,Autumn,True,1.1761,"best phone out right now beautiful screen,impressive camera, just an overall amazing phone, best $880 i've ever spent",True
ORD188136,ID3730054579,2019-11-15,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 1), ('iAssist Line', 1)]",5905,98.95,-37.8054502,144.99880090000005,10,5413.45,Spring,True,0.5955,great midrange phone! i've had this phone for about a month and a 1/2. it has a great bright screen. it moves real fast between apps.camera isn't the best as the only downfall i think.,True
ORD260516,ID0577522821,2019-09-17,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('Alcon 10', 2)]",24670,100.83,-37.8226969,144.9750325,15,21070.33,Spring,True,0.6639,five stars great phone to have.. especially around baby's,True
ORD393668,ID0575524447,2019-05-02,Nickolson,"[('Thunder line', 2), ('Universe Note', 2), ('iAssist Line', 1)]",13485,82.31,-37.8213116,144.9832925,0,13567.31,Autumn,True,1.2456,five stars the phone was great,True
ORD451099,ID3185718967,2019-04-04,Bakers,"[('pearTV', 1), ('Toshika 750', 1), ('iStream', 1)]",10780,69.32,-37.7992142,144.9876935,25,8154.32,Autumn,False,1.3712,nice! nice! fast shipping!,True
ORD059542,ID0021578117,2019-05-16,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2)]",10585,48.52,-37.811615100000004,144.94564430000003,0,10633.52,Autumn,False,0.172,"don't buy! this isn't a good phone only had a couple months and broke i highly don't buy this phone it was just a mess, it laged all the time!",False
ORD321153,ID6167489371,2019-12-05,Thompson,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 2)]",10820,93.99,-37.812106899999996,144.9575321,10,9831.99,Summer,True,0.9223,excelent product excelente producto as good as new!,True
